order_id,products
1205372,21267
2784114,42445
2634958,21137
1684278,1194
3381268,40380
1601439,49683
3419249,39589
972886,5876
3288057,42736
2802507,21242
1440533,26317
2128112,13966
2061262,32747
1860851,24852
1294240,196
2485297,44142
615968,41716
714005,5976
507309,43044
539759,17316
730226,11365
2219156,45569
1562811,46880
2346992,45679
825152,1940
1217860,24454
39872,7688
797320,49224
2117678,1335
644486,1194
1166076,4086
1660241,28008
2578885,49621
2719212,49075
2897298,47977
737811,35168
3377875,25890
2003451,34898
1242569,13176
708051,28156
979711,20015
115809,38241
330006,16387
1003428,3429
796276,12545
2134549,1682
173060,22825
1417318,17027
1747737,31618
1094757,5083
1023763,22028
3096624,32710
556998,43772
1654614,24852
348608,23909
3263101,47912
472089,24852
1477795,49683
1837509,2604
1295547,35914
183244,35458
687724,16797
1257586,38689
2446481,24852
1964277,38689
3354422,19660
3299383,38293
1917547,36534
18113,47766
422051,41678
123802,30186
3380822,29799
825986,22695
1334507,31683
2857490,21903
912310,18465
307143,43122
2252628,33626
2343550,4942
977808,4210
2298851,48559
1377070,20809
1138234,9810
2166558,45004
1067908,6111
235789,5258
3112593,23909
3261182,22935
2996466,5618
917864,32691
3302795,21137
544889,7412
14817,36591
3238643,33081
995122,4428
658852,32714
2999536,17207
1151839,25204
1103486,23102
412133,35504
1898121,26088
3063004,6184
1703133,46720
3061961,44152
3339861,11688
1269779,8091
1073265,24852
3106959,3055
2546776,35221
2991602,15700
3221782,44142
1011297,34126
3099304,11759
2110390,44041
1520586,39275
3377720,13176
913397,24852
1301634,27845
781578,13259
526421,24852
40070,27845
795428,18994
1122524,196
3307750,14577
3072395,47766
1448063,45066
1304479,32665
2222025,23322
583891,14881
2749407,25885
1560567,9175
1952709,8859
2477100,15462
2962049,44142
1919322,5876
2509434,44910
3246106,24184
1887165,18253
2733997,32689
2244940,43409
1969261,26914
3212682,28156
1412630,22888
279090,4261
2534805,37687
263089,41950
1635309,17652
3358926,13984
1200207,12986
233795,14168
1991384,29204
491363,36696
712585,47141
747352,21288
2785463,37710
1516308,26558
1132699,40199
2720462,4149
2481125,33198
1505169,13646
2214673,45954
2391741,35168
341508,26348
724534,16428
2875779,15929
1937241,33043
583654,5342
3111365,37067
489189,9076
792330,16234
1711925,39928
967626,37158
1284059,45603
1841472,38750
890200,10106
1563765,47626
3309393,19057
288658,33452
1068037,10580
1825398,44048
1613532,46149
211267,49044
3052173,43352
2581727,1468
1556549,11520
446630,14419
987145,25138
1844839,30776
2700123,36036
848283,13176
3128237,3515
519140,24852
778947,29662
635541,27086
2863172,43693
3062074,1
192719,24347
1376351,10017
1370372,8073
1676258,18465
656396,22220
2726684,10172
3123103,24852
8363,42265
1778015,24852
1987854,32740
2514756,24852
766247,27966
395026,35221
1243440,14078
827625,48835
888027,10509
572727,8128
3318056,18362
1949086,14233
2130996,34406
1531707,12140
2876773,14074
1823382,24852
2908457,29921
1819381,47674
2386746,6366
2924862,34230
681913,4605
1484897,34050
1355695,40469
2327501,24852
2615195,40174
1930476,7413
2375456,15872
3341925,35561
630145,15772
2662615,24852
503085,21709
1828558,43352
3062610,48099
1756466,28920
2265504,24852
2756799,13176
1288199,15672
850065,46802
881345,27966
1222202,24852
1194995,45223
1516882,13176
3419574,35527
1759310,26351
1658737,24184
820449,9839
297131,11777
1176648,43352
1080612,21903
1061897,43967
532252,196
1242386,5876
678235,47329
702235,4421
1291970,16290
308264,31720
1098337,4472
1472331,14381
1678375,18023
2846957,39305
1763504,12341
774160,43470
104318,24852
2392155,11894
1531618,27845
1197395,23965
3045030,6825
1362848,48681
2662608,23909
1191837,27845
3022429,28985
8188,21903
1587523,31915
1150654,49488
2854796,27429
1559507,13259
3348685,1158
1372067,34448
3366084,32478
306259,287
1490258,20144
1543051,11784
520685,2966
213822,42265
746260,38563
2055514,16797
227884,15424
2037257,25588
357255,32568
604986,17122
334377,21137
2531119,45954
3109135,35756
1876410,16797
3020895,31958
255859,23804
928627,19660
3023648,30169
1503751,20738
973054,13176
2045272,9932
1611034,17279
1440294,21903
843375,13977
443872,10613
2346070,28985
1812624,24838
516431,19068
2190129,45066
3099915,26604
2585859,21137
663064,9292
1628123,25544
714813,35921
2362483,33120
3413392,39360
421861,13176
651234,13176
443880,14947
2911077,12606
2894503,2748
18531,24852
330274,24489
2466465,34197
1442066,41539
2969343,42736
2755113,31805
2936120,10749
2981862,26369
1950741,42445
2884727,41276
707009,42445
497684,14645
2154816,27845
604109,13176
462804,16642
871787,27325
160099,21903
2587900,7131
116153,38689
927784,13176
3382981,27344
647747,5876
940432,22496
3309977,24852
172573,24964
1494477,41716
1827814,48705
128469,26620
2935142,32605
1800415,12341
741026,3262
1028563,41371
1911600,47766
1165781,24852
2639950,39275
1522143,24799
1156622,41950
1564909,4697
1689551,21903
1009512,30709
2842846,26317
275947,15042
1288003,39877
464517,41808
934994,21903
3378768,30142
1578265,37276
2387149,2611
1276161,33002
565286,14867
3067613,42495
2361352,4799
3136210,14104
1005664,21386
1388427,27652
430940,13176
3400252,13176
509783,35504
2556493,28204
837243,25330
1249753,22935
99497,3792
1880000,35921
304214,33198
2117142,21288
68231,5114
64882,41983
2997977,42447
943875,21019
3312403,8424
2500905,28601
1537477,7371
2611132,14084
1895579,45681
983438,43352
2134382,18615
1471376,24852
710067,5258
126017,4210
2754136,21137
1379985,29373
1685398,24852
3256785,32573
2289606,26209
169915,18670
451736,34128
689390,13176
2023947,47977
3249425,32523
528740,24497
1358624,42701
1372919,28985
2408719,29077
2026812,18531
167873,27845
2723797,24852
2032217,35503
1743017,30639
1983858,1831
3299223,49191
853290,11512
2258443,5258
658867,49267
1792555,44631
1433799,36865
2509044,22856
3107564,31394
280806,13176
219759,2962
1330978,24852
2442472,47610
1502437,47977
593527,4210
510246,25471
1419744,17487
339159,17794
263953,39108
2263140,14462
2239146,2971
2613079,32478
1064164,23341
1592266,35221
37642,6833
148793,46802
890480,39560
418348,16696
1641615,4649
1360432,23020
3290929,2745
705915,24838
3323933,25466
554001,21872
3045077,3464
1432993,29439
2799230,24852
3314281,8277
2049779,9076
505397,47766
577706,24852
495298,22497
1007185,21137
146612,32019
2859965,13176
2415900,20842
2858681,25461
2935253,39190
2322422,24838
2082938,19953
1523654,35507
2957920,22220
2086127,12606
1815710,38928
966839,13629
494710,43421
2160319,5785
214407,31985
3291619,16797
3151873,41950
520065,12341
172709,26209
2841397,34466
1174131,14084
2903101,44632
1668898,24852
196979,6719
1087452,8653
1644302,27845
3186382,22035
342979,17794
253078,24852
2927283,38383
3245934,27086
2834814,18670
1121374,45223
1746028,39475
3219717,22260
2205722,37335
1347920,13176
2537601,31292
2869091,24852
3074582,24518
1430114,10957
3152226,34197
1406066,13176
2722225,6448
3073931,1940
2397663,26800
1839541,2604
1545781,12508
360026,13643
2715459,35163
2172352,17902
2313350,14853
1771407,13176
2505443,42244
1408920,27845
193737,13176
2715856,42585
3410558,26209
3220768,24838
2406664,23165
680655,49610
1468641,6962
1987191,47766
2117855,3957
1115264,36397
1028718,24764
2821739,44632
2688436,4605
2697037,27640
1681682,11266
1362694,41238
1433961,2966
1239263,28427
2382822,17316
1136281,27730
2274397,33129
2317748,39180
153845,8277
488870,24852
17751,47951
1652821,28985
2891695,7948
1829655,25072
1961266,24184
998429,47626
2034064,40516
1693413,38480
1637446,13176
937209,40910
535706,42500
1156732,19348
868056,31741
18542,28934
2451582,19660
3028530,13176
2608623,4210
2054782,26898
1479892,13496
3378756,13176
2836028,23734
2025678,6631
1764190,196
2895386,46886
583727,32689
433684,41273
2028349,37067
986461,47815
2313021,10957
2304962,43154
1564560,9689
2106252,26209
1631534,29010
1015824,31269
210065,46820
39157,47766
1172932,21872
2934363,41433
3148927,42958
1938106,13629
2191139,23341
3141157,21115
2988424,43232
2203044,32439
244269,42240
2862042,15290
1507209,48109
122123,47766
1729192,18531
834510,13166
3315433,4605
318298,23457
854163,32478
2924263,33220
2897111,3800
937063,43154
2677758,44765
929552,18583
1020443,25466
381842,28743
400788,5876
1146246,34886
2175759,26352
3103563,13176
2534043,35221
1002072,47912
3097958,24852
1732365,13176
962669,27325
63146,21410
2907747,28204
3176607,13176
37580,1890
2395413,47977
906138,24799
1332728,25706
1655935,36865
3363663,1393
3086391,6104
499654,24852
3276844,47630
3033980,47209
781055,21903
199736,26369
2197450,21137
2679096,21137
439603,5785
2934522,14421
1636972,1819
2577433,8571
2480417,46088
146787,2120
2436585,13176
690260,36390
18671,27845
1711131,8859
1461873,39534
627761,23313
2989523,23288
2824972,3957
2693691,19660
1096511,18689
734294,1689
1440068,9458
2238548,43394
1475965,38689
2699075,33120
3158947,31720
2123903,42342
3243328,14742
12187,12341
806847,23148
265935,44632
159767,703
2941180,22028
2511113,24852
1357327,4605
1460140,34197
1176417,3732
1268117,13245
720094,35221
614552,2962
2615427,31720
2356481,23288
2428669,33000
1942060,42479
537068,3880
2582209,29447
598410,41165
356458,40396
3081244,10749
708046,26257
285841,5479
1947751,28156
2436525,46584
3302438,37067
1068380,25890
2735482,49235
2396642,18818
2705359,3835
221963,16759
2024210,43295
821272,14852
2934403,28204
2244082,47626
1816044,19660
2391231,32403
1205684,16234
2547704,38768
652900,20082
2646340,29615
1702846,38928
3322184,12606
690195,12324
2312614,13176
3345341,6218
1602984,28934
2435962,41724
294044,16281
2081370,19894
1992692,44560
2742179,10835
1248855,6948
1466762,27510
2044709,13032
319395,34026
1736502,9397
3185272,49098
2293675,47766
216388,7522
2701994,25093
2777891,38689
2053053,24838
270428,13176
3064986,28842
1058317,21288
3097087,5077
359439,23165
2949998,21137
1015484,9387
2337872,30696
366888,41651
2552554,11365
1449387,4485
2379878,24852
3008957,37067
1343805,8048
2530629,15125
2705870,15399
2808739,16696
1431611,7239
2409364,26283
1896552,28373
2159875,5539
2697627,27845
1663178,31915
228046,47717
1929465,31651
2511424,24852
613138,1185
2675750,14870
2009846,7969
2847703,21195
2543960,4965
3360200,49131
136254,5794
2152629,38768
2389368,36011
3145799,9839
292418,20754
1836360,11136
2165765,1940
2997011,1094
218573,24852
1182927,38689
357169,3479
1983116,32734
2417478,11983
2049410,48559
1260895,5479
1098204,23102
2430947,4406
3351424,32403
1308121,37065
2388489,17341
240797,8277
2342134,12341
3353035,35535
1298692,48316
1893436,21903
2139186,31759
980176,37067
3125241,27521
1965407,6184
1686054,25466
2646189,14366
3282259,35628
140644,36165
2721487,41950
241296,32781
1532642,18545
2356651,13176
2420771,23288
2686832,4472
1285494,11073
919784,1181
125877,16185
3089561,13176
2698317,21709
2540400,31942
2643441,17122
2986891,23413
2909578,32650
2791240,35921
951217,6547
1855627,46676
3409697,13176
281733,45763
2778614,24852
2535946,28204
2337928,2361
2284550,11068
2857991,44632
198039,34262
1178427,19348
2674729,13944
1023794,29447
450991,33198
1435420,15424
1693167,37646
2418653,11520
428894,32403
1714797,18389
1850480,29487
75768,48364
1226609,24852
2706656,41165
1861845,39475
1906257,33401
2859992,242
1992739,45066
2854541,47209
818135,40396
917792,13176
1677280,4796
2178567,24184
1683045,46979
1341240,32478
2915494,36346
1318901,42736
2090184,21616
2667543,24852
1676050,32873
1286208,25
211501,17316
1904446,21903
214437,15424
2884551,13517
1050545,28688
2195906,24852
2328379,47209
137404,40706
635948,49235
2105617,19511
937251,26981
2021139,21616
3009923,16558
2369635,16349
2665475,40817
650248,46586
1758435,5115
2520234,47144
1761110,28309
664944,29623
1794739,32971
925953,5479
1388702,14161
124179,33590
735794,47873
2356097,32747
1115433,41973
3375769,47626
1227378,5884
2194000,49683
634863,32141
1877909,17900
2396431,28289
1430927,26620
576350,7862
443695,7646
436262,41783
1523027,47766
1808531,33754
2648935,11784
2996290,3376
1280344,43736
356187,6774
3298500,21137
2989319,19220
2247538,42743
2510883,26317
3356724,24852
260426,14111
1431940,29313
2066467,1062
2428026,8736
1380085,45769
2975290,5479
2343002,37542
3231128,5360
1165485,11819
280378,7806
2748226,26209
52468,14540
179859,33232
3172005,44992
3237925,34126
3358581,343
2137207,24838
290128,23695
1583653,5479
142175,47209
2183078,26165
698751,22802
751932,24852
1332106,3957
711557,28204
2862304,35233
3037826,11046
962871,21137
2978531,49683
2412705,21386
545407,5077
3071078,35221
2884285,196
2374837,40338
3074685,23341
1500667,43961
292354,47766
192124,38777
1623028,24852
3219586,15510
1232231,46526
3106481,15462
2708102,196
1028829,2078
2897090,38928
433210,28204
498720,27845
10955,5684
3019130,24852
3353912,27845
462927,31196
3173579,20114
558572,48988
1680644,21463
3278773,23094
1649232,49518
753517,13732
3321644,13646
1396197,13176
2030144,46041
1079531,16290
2115328,20940
2720149,28156
3276532,10473
1420183,43760
2705651,24852
2347145,14870
448227,34
1381253,24852
1240009,42768
396004,32141
2219487,47209
3165781,36011
2594709,47141
1757178,554
2797081,47209
2073466,44008
670667,40921
339776,32744
16160,11520
1731466,35547
125167,40815
523419,29487
3417990,4920
1560691,36107
2216575,34358
944159,5748
1313299,24852
191270,47209
2685876,14778
1540938,21137
2040050,32429
610403,37923
2105575,33370
1564019,5785
2197104,47766
2793407,24852
2943029,20682
2908106,14419
3047132,34678
3408954,13176
2723127,27845
2327923,20119
2495454,19155
3174364,21709
2353774,47766
725928,31040
3116056,38311
591179,41290
461493,26209
2849536,37067
2729175,24852
2031190,43352
82097,24184
1416710,20542
2867048,11182
1412700,31506
773333,42372
2118408,14999
3293642,29640
1287423,4605
2614453,13944
1276255,17634
2264331,17044
2602652,35951
3037067,31555
325337,29447
2310247,14233
3298178,432
2683507,47144
2365974,21288
1165731,26221
2786538,30183
3211461,20119
1091957,35221
658866,13259
273601,44632
1920305,10957
2044905,7304
163479,38275
3182400,9018
346844,22890
3409639,22035
262323,41220
1865464,24852
1759804,37213
2919369,31651
2068757,12013
496965,13176
82128,27845
205272,5077
691200,28465
3385237,2078
2958163,19260
156940,48025
904581,47626
2845625,24852
730911,47766
3358724,21903
1736953,44422
2288833,23102
2055783,4210
304243,33198
3231200,37119
1133073,820
3072470,24852
1196675,24838
2409398,26165
637182,3957
3059485,5068
3342900,26209
518612,42768
2905157,45066
2504863,35376
1026149,21386
767022,28427
870042,30391
174236,28204
2152386,38689
2865789,32655
1115787,48697
2210223,34386
1221951,24852
1806864,33198
71423,47209
157744,36070
2828205,19894
318865,13176
2630836,196
2689786,21137
262658,47766
2669602,8277
849703,24852
940231,4269
2261625,1835
3061272,13176
520398,38689
2384428,24852
629663,27845
3364999,18980
2071762,13595
293221,23579
3086930,8859
428725,24235
3240779,13176
1813504,24852
2010640,40571
2753580,40706
1998659,4605
3331037,39303
2793004,43821
2336217,22556
3416807,27845
440835,13249
345749,24852
625060,38003
21279,26384
701665,41950
732325,29926
2645646,44815
1959024,30388
3061367,15547
1121420,15541
2056110,34217
2246495,28156
2112213,42447
3343111,32331
2414612,37103
1672997,30214
1512114,27966
3264884,24852
1938513,21292
90225,46056
1707526,26128
797464,27288
2306239,32747
2618261,27086
748984,18482
526057,21386
709212,13176
3126705,49594
488544,14566
3416866,38041
560370,45771
1924835,43739
2749047,35417
2336758,31127
508387,11707
2879595,45007
3106856,5782
214666,22828
222106,21616
207030,39774
3135256,43352
716456,35948
1512071,19660
2858773,24852
1861908,33956
3184867,21903
2359429,23909
3075926,43154
930846,3509
2771544,5785
221778,12899
1017560,29370
112268,21910
200604,17794
2139095,21137
838175,32566
1592997,33198
1117616,9839
638575,2748
1649442,9339
1446603,44042
1107888,26209
1847823,45741
1742189,12524
2169267,47766
1445988,45786
1561380,45873
2523551,45989
3367740,38689
3357515,13521
3051711,35628
2539360,4210
320087,25146
534553,3472
2610988,27845
427521,17429
2453537,20114
547503,7781
1598588,4142
56387,10613
2980148,12395
2601149,15923
3017933,31893
1760575,19350
805812,15290
3195415,47626
1061641,46692
1967897,23594
2858680,24852
2538034,13176
2067460,13176
372427,16234
3045840,48720
2105683,47766
2776360,5351
2094235,3407
1696750,43352
271940,44142
561107,11679
3284299,46667
642072,45541
1660435,1700
3323618,44987
2161194,20112
799457,27104
1809368,46088
914443,3594
1727297,38747
2369669,37646
1122464,27845
892730,33120
1211293,13646
1960666,46667
2633767,17902
3406445,14414
1836713,38978
190741,45763
2529742,48720
1557068,31422
2026505,13176
81044,41596
1839332,12341
563432,12615
126736,42360
1614391,3957
2153231,49198
3352836,25588
1073397,29992
2957626,27845
2358257,24852
19786,44201
3195870,36322
887245,47144
3388332,15424
773479,23909
369532,26604
1874855,47766
3282496,33787
2305478,29370
3361454,26428
1175929,38963
2435807,15100
2427338,1940
3302471,48857
1928884,49585
2935339,27845
1951836,21267
3400076,2014
1472105,47209
1798481,24838
2495901,16696
3230858,32156
1783770,907
727247,15424
180620,24852
502831,17794
1842246,21386
510217,7249
1587449,21137
1138659,24852
1882264,25466
2052272,10106
2619066,24852
2684675,19539
2641755,16797
1926986,37646
2753947,30320
2468327,15424
274063,14146
275097,41973
3395210,8834
1650668,19894
2806866,2010
808801,37766
1400661,14233
3314994,41665
3341711,16974
568136,28985
2630079,38231
524083,7925
1021985,8745
702391,32740
3167091,10504
405082,30827
457108,34234
2340023,12078
3403613,27429
809101,24852
1723526,31805
3369247,24852
2193915,26604
566271,24852
419451,16145
3330298,6184
3230859,7079
3015415,19348
475275,46676
1729055,14233
692660,43154
1077577,3631
3298021,33754
1907448,5285
112266,4796
1906997,16965
1606568,15146
1564140,27845
1467342,24852
678077,32578
3237426,43504
2416726,16283
686886,13176
868433,4429
1267662,49683
2749159,46709
1587914,28715
729597,35561
1800597,7156
731904,21137
1324909,3957
2799321,13176
900986,28688
1026146,23165
1820506,37665
2952721,24852
2750835,35383
3348944,32478
2810448,26604
2280030,13176
2038669,19938
1984696,29852
985822,7669
593392,436
230974,29223
43784,49683
1085749,24852
2023380,33065
1779050,13166
2374929,24852
135881,6719
2871108,17426
3014711,19677
3114853,43974
131689,7598
1681641,22247
3217253,46979
1783557,31553
804759,8571
3400037,39928
297956,19820
1323773,27845
3369976,6187
507415,45007
1622180,11777
308323,32156
2268707,2120
3410821,5258
2577445,33772
610797,17706
322353,46820
1464065,18637
3222891,33768
1308518,39108
215061,47766
2573367,37180
1431569,28199
3036664,29509
1764470,14697
2987251,17207
2471827,35649
2459078,44635
114477,14233
1369893,651
1779841,329
2796128,24852
170889,34335
2862661,16262
134371,24852
68929,49520
2740029,28380
2231215,45437
2044597,24685
904370,21903
230699,19660
1202954,39180
1096495,47226
3133689,13176
2159551,21903
1462771,20940
84209,38694
2541560,45930
1771174,43352
2360441,8571
2020640,35437
1200561,35951
2166597,6052
18996,117
1716841,35640
1363666,48018
1206539,42193
416730,42555
2129504,24852
905089,13176
2523268,1194
2523554,14651
2508557,24852
3281088,31694
1083733,30696
1296186,24852
687954,23543
1445941,13176
85039,47766
3067623,33198
1427138,32740
2186192,24135
1227762,4895
2952917,38194
1414302,44632
2357068,38768
1490168,23835
228861,35072
2018118,41665
184269,24852
3263710,24852
1493571,13176
337220,24852
2588423,3298
3071587,13176
2661021,40002
888823,24852
3073229,24852
2368697,21938
2489760,4920
967866,30827
1786456,11520
835158,14233
981939,13176
1264544,10749
922003,37825
2441968,25305
729165,41434
3410912,35004
1032113,24852
2597401,24508
697088,24852
3290268,260
2433249,11224
1815176,16349
550828,17316
2880109,47766
1549451,16083
1211734,9623
1442901,36849
1249182,49683
131149,8859
509905,28985
334241,32958
1902120,44142
3279914,18049
1366714,42240
1761181,27845
784292,48857
2593301,35547
634999,32757
706536,12099
1219716,21903
2242918,24852
2829831,26634
3017288,34047
1244197,24852
3374549,27845
3244476,43961
778456,32945
144863,43154
2988021,5258
1210121,9583
1310660,26620
3239420,7862
2688190,46595
489232,23579
2397704,13176
2841408,30776
1670484,14633
3315552,329
1512895,2452
3362011,45104
2621159,30489
2527358,10070
524255,24852
472004,25837
2302102,47626
1437924,31154
1741755,42680
3257021,10490
841602,42441
2880946,9138
2625802,13841
1112263,26431
2123461,42803
2297332,27845
310426,20082
2257246,4317
2511799,19366
1581281,20842
2340531,27104
453445,47209
1914396,14467
2684316,32689
1149268,41290
544188,24852
2230916,24852
1713230,16732
610060,21612
3142625,33000
1000347,4724
3356362,46088
1032827,21380
2185653,23288
1059037,13176
2711113,38689
888602,44795
660340,5479
311568,196
3036745,35784
647133,13080
425319,27845
3022813,3039
1737541,9076
207265,41290
321606,15011
2711504,46667
386595,10032
1295347,1463
16806,45007
2997214,26349
2724961,21386
2425921,28872
451171,4957
1325063,24852
2377173,38383
362604,46906
3336462,24852
1834883,47564
2473048,4137
339825,24852
102085,47766
1659673,44632
810103,30618
39952,47766
1000424,17948
79185,21903
239811,10863
2480236,29447
777834,24852
1803135,20940
1997419,13176
2827232,44142
1203870,13176
1638144,15896
1143139,3526
714130,13944
1957826,21137
3353321,15976
210869,24852
2412264,23915
1603629,23594
2099147,18523
2204310,42991
1572779,42585
3079638,46900
2509365,32478
58257,18465
51764,29615
146159,21709
518617,25588
711706,23909
786756,24852
2163348,35221
840205,24852
851483,651
170153,24852
1150197,9175
2897913,10159
1377238,14715
2402170,34735
1371384,27845
290664,1105
1276249,41290
1838265,23909
1504125,5612
695193,45113
250304,6104
1735940,34503
1872795,28601
1878107,46820
1037008,36758
307496,19660
735031,33249
2196185,21137
591206,33754
2889966,40174
2580909,13914
107762,14609
2523826,7567
349999,26165
2013647,24838
2282244,40198
2711970,12738
912367,22476
632710,35221
1404675,28849
2831292,43654
1532148,5818
1920785,26553
421272,29811
1099897,21903
1066043,30420
469166,329
1347055,31848
878014,35221
3294605,43540
1487358,196
2844705,31040
2106057,45007
840582,30489
279129,6287
2818058,13029
3066785,5077
351430,2210
3105093,22472
2842724,3585
1984631,20475
1487997,17429
2501644,34040
1459591,8013
1780326,11123
1019574,25588
669827,16797
1801053,27156
2789959,24443
2021814,22481
1316378,432
1399073,13176
348248,12341
2836669,44471
3387924,25513
2545292,9138
2499240,17652
423332,8251
937576,42450
985587,3442
1395101,10957
2063460,18523
2717294,24852
1363139,13895
1942027,41651
3347071,116
2092284,11826
1682313,889
668692,32734
901115,26346
1923121,10315
627985,3919
1777051,47402
706403,13176
2763930,13176
2296092,39928
871428,40174
2303299,31805
2601844,43018
1377260,47766
2562654,1940
506559,17338
2352802,27845
2848884,36472
331871,39984
754221,47977
505263,45066
2173184,44051
2101758,5337
2121178,37646
2236690,16611
684719,47977
1624813,11481
3068872,47766
3136926,45104
1749877,12916
1305403,10957
1892860,16896
2837872,30727
283488,21903
1442563,10851
438929,14715
120189,13176
192405,24838
1708053,14419
3226300,41330
1900278,46676
3168563,14875
642508,9018
3173047,16349
784733,5077
744917,21019
745793,196
3066300,4565
3013,38312
1731532,25890
971795,1511
1589777,26029
